text,label
when did i have my car looked at,reject
when did i last get my car tuned up,reject
when did i go to the mechanic,reject
when did i take my car to the mechanic,reject
do you know how long its been since i had my oil changed and a tune up,reject
when did last go to the auto repair shop,reject
i need to know when was the last time i had my car checked out for a tune up,reject
tell me the last time i had my car checked out at sam's repair shop,reject
when did i take my car to paul's auto last,reject
when was the last time my car was in the shop,reject
tell me when was car in shop,reject
so when was car in shop,reject
when was the car in the shop,reject
you need to tell me when was car in shop,reject
i need to know when i last carried my car to the shop,reject
what's the date on which my last oil change occurred,reject
what is the last date of service on my car,reject
can you remind me of when i last had an oil change,reject
please find the date of my last oil change,reject
"search and tell me when my most recent oil change happened, please",reject
when did i most recently have my car in the shop,reject
"i last took my car to the shop, when",reject
i need to know when it was that i last took my car to have the oil changed,reject
how long has it been since my car was last in the shop,reject
check my calendar for the date that my care was last serviced,reject
how long has it been since my last auto maintenance,reject
when is today's meeting with john,reject
when is my meeting with dan scheduled for,reject
when is the meeting with homer scheduled for,reject
do i have any meetings with stan today,reject
how many meetings do i have scheduled between 10 and 3,reject
on what day is my meeting with dr lee,reject
tell me how many meetings with pete i have for today,reject
